# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:21:18 EST       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11179000 ALAMEDA C NR NILES CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11179000
#            TS   parameter     statistic     Description
#          9028       00010     00001     Temperature, water, degrees Celsius (Maximum)
#          9029       00010     00002     Temperature, water, degrees Celsius (Minimum)
#          9030       00010     00008     Temperature, water, degrees Celsius (Median)
#          9031       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9032       00060     00003     Discharge, cubic feet per second (Mean)
#          9033       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9034       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#          9038       80225     00003     Bedload sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9028_00010_00001	9028_00010_00001_cd	9029_00010_00002	9029_00010_00002_cd	9030_00010_00008	9030_00010_00008_cd	9031_00010_00011	9031_00010_00011_cd	9032_00060_00003	9032_00060_00003_cd	9033_80154_00003	9033_80154_00003_cd	9034_80155_00003	9034_80155_00003_cd	9038_80225_00003	9038_80225_00003_cd
USGS	11179000	2000-04-06									72	A	9	A	1.8	A	0.00	A
USGS	11179000	2000-04-07									70	A	10	A	1.8	A	0.00	A
USGS	11179000	2000-04-08							18.0	A	70	A	10	A	1.9	A	0.00	A
USGS	11179000	2000-04-09									68	A	10	A	1.9	A	0.00	A
USGS	11179000	2000-04-10									65	A	10	A	1.8	A	0.00	A
USGS	11179000	2000-04-11									65	A	11	A	1.9	A	0.00	A
USGS	11179000	2000-04-12									63	A	11	A	1.8	A	0.00	A
USGS	11179000	2000-04-13									149	A	37	A	22	A	1.6	A
USGS	11179000	2000-04-14							17.0	A	73	A	21	A	4.2	A	0.00	A
USGS	11179000	2000-04-15									69	A	19	A	3.5	A	0.00	A
USGS	11179000	2000-04-16									70	A	17	A	3.1	A	0.00	A
USGS	11179000	2000-04-17							15.5	A	140	A	76	A	37	A	0.79	A
USGS	11179000	2000-04-18									146	A	91	A	39	A	0.66	A
USGS	11179000	2000-04-19									73	A	37	A	7.3	A	0.00	A
USGS	11179000	2000-04-20									66	A	28	A	4.9	A	0.00	A
USGS	11179000	2000-04-21							18.5	A	61	A	25	A	4.1	A	0.00	A
USGS	11179000	2000-04-22									62	A	23	A	3.8	A	0.00	A
USGS	11179000	2000-04-23									62	A	20	A	3.5	A	0.00	A
USGS	11179000	2000-04-24									58	A	18	A	2.8	A	0.00	A
USGS	11179000	2000-04-25									57	A	16	A	2.5	A	0.00	A
USGS	11179000	2000-04-26									58	A	14	A	2.1	A	0.00	A
USGS	11179000	2000-04-27									49	A	11	A	1.5	A	0.00	A
USGS	11179000	2000-04-28							16.5	A	50	A	10	A	1.3	A	0.00	A
USGS	11179000	2000-04-29									54	A	12	A	1.8	A	0.00	A
USGS	11179000	2000-04-30							20.0	A	58	A	14	A	2.3	A	0.00	A
USGS	11179000	2000-05-01									57	A						
USGS	11179000	2000-05-02									53	A						
USGS	11179000	2000-05-03									49	A						
USGS	11179000	2000-05-04									38	A						
USGS	11179000	2000-05-05									38	A						
USGS	11179000	2000-05-06									42	A						
USGS	11179000	2000-05-07									67	A						
USGS	11179000	2000-05-08									109	A						
USGS	11179000	2000-05-09									55	A						
USGS	11179000	2000-05-10									42	A						
USGS	11179000	2000-05-11									43	A						
USGS	11179000	2000-05-12									39	A						
USGS	11179000	2000-05-13									43	A						
USGS	11179000	2000-05-14									50	A						
USGS	11179000	2000-05-15									89	A						
USGS	11179000	2000-05-16									75	A						
USGS	11179000	2000-05-17									52	A						
USGS	11179000	2000-05-18									43	A						
USGS	11179000	2000-05-19									34	A						
USGS	11179000	2000-05-20									33	A						
USGS	11179000	2000-05-21									35	A						
USGS	11179000	2000-05-22									33	A						
USGS	11179000	2000-05-23									28	A						
USGS	11179000	2000-05-24									32	A						
USGS	11179000	2000-05-25									32	A						
USGS	11179000	2000-05-26									33	A						
USGS	11179000	2000-05-27									37	A						
USGS	11179000	2000-05-28									38	A						
USGS	11179000	2000-05-29									38	A						
USGS	11179000	2000-05-30									34	A						
USGS	11179000	2000-05-31							17.0	A	28	A						
USGS	11179000	2000-06-01									26	A						
USGS	11179000	2000-06-02									25	A						
USGS	11179000	2000-06-03									26	A						
USGS	11179000	2000-06-04									31	A						
USGS	11179000	2000-06-05									32	A						
USGS	11179000	2000-06-06									33	A:e						
USGS	11179000	2000-06-07									32	A:e						
USGS	11179000	2000-06-08									53	A						
USGS	11179000	2000-06-09									32	A						
USGS	11179000	2000-06-10									23	A						
USGS	11179000	2000-06-11									22	A						
USGS	11179000	2000-06-12									19	A						
USGS	11179000	2000-06-13									19	A						
USGS	11179000	2000-06-14									24	A:e						
USGS	11179000	2000-06-15									20	A:e						
USGS	11179000	2000-06-16									21	A:e						
USGS	11179000	2000-06-17									22	A:e						
USGS	11179000	2000-06-18									28	A:e						
USGS	11179000	2000-06-19									28	A:e						
USGS	11179000	2000-06-20									29	A:e						
USGS	11179000	2000-06-21									26	A:e						
USGS	11179000	2000-06-22									24	A:e						
USGS	11179000	2000-06-23									24	A						
USGS	11179000	2000-06-24									28	A						
USGS	11179000	2000-06-25									25	A						
USGS	11179000	2000-06-26									24	A						
USGS	11179000	2000-06-27									22	A						
USGS	11179000	2000-06-28									17	A						
USGS	11179000	2000-06-29									21	A						
USGS	11179000	2000-06-30									28	A						
USGS	11179000	2000-07-01									33	A						
USGS	11179000	2000-07-02									35	A						
USGS	11179000	2000-07-03									36	A						
USGS	11179000	2000-07-04									36	A						
USGS	11179000	2000-07-05									33	A						
USGS	11179000	2000-07-06									20	A						
USGS	11179000	2000-07-07									19	A						
USGS	11179000	2000-07-08									18	A						
USGS	11179000	2000-07-09									20	A						
USGS	11179000	2000-07-10									19	A						
USGS	11179000	2000-07-11									18	A						
USGS	11179000	2000-07-12									29	A						
USGS	11179000	2000-07-13									30	A						
USGS	11179000	2000-07-14									30	A						
USGS	11179000	2000-07-15									15	A						
USGS	11179000	2000-07-16									17	A						
USGS	11179000	2000-07-17									19	A						
USGS	11179000	2000-07-18									21	A						
USGS	11179000	2000-07-19									30	A						
USGS	11179000	2000-07-20									29	A						
USGS	11179000	2000-07-21									28	A						
USGS	11179000	2000-07-22									29	A						
USGS	11179000	2000-07-23									31	A						
USGS	11179000	2000-07-24									31	A						
USGS	11179000	2000-07-25									29	A						
USGS	11179000	2000-07-26									28	A						
USGS	11179000	2000-07-27									29	A						
USGS	11179000	2000-07-28									31	A						
USGS	11179000	2000-07-29									31	A						
USGS	11179000	2000-07-30									33	A						
USGS	11179000	2000-07-31									32	A						
USGS	11179000	2000-08-01									29	A						
USGS	11179000	2000-08-02									30	A						
USGS	11179000	2000-08-03									29	A						
USGS	11179000	2000-08-04									29	A						
USGS	11179000	2000-08-05									30	A						
USGS	11179000	2000-08-06									29	A						
USGS	11179000	2000-08-07									29	A						
USGS	11179000	2000-08-08									29	A						
USGS	11179000	2000-08-09									30	A						
USGS	11179000	2000-08-10									29	A						
USGS	11179000	2000-08-11									29	A						
USGS	11179000	2000-08-12									31	A						
USGS	11179000	2000-08-13									30	A						
USGS	11179000	2000-08-14									27	A						
USGS	11179000	2000-08-15									24	A						
USGS	11179000	2000-08-16									24	A						
USGS	11179000	2000-08-17									29	A						
USGS	11179000	2000-08-18							22.0	A	25	A						
USGS	11179000	2000-08-19									27	A						
USGS	11179000	2000-08-20									28	A						
USGS	11179000	2000-08-21									29	A						
USGS	11179000	2000-08-22									30	A						
USGS	11179000	2000-08-23									34	A						
USGS	11179000	2000-08-24									33	A						
USGS	11179000	2000-08-25									32	A						
USGS	11179000	2000-08-26									35	A						
USGS	11179000	2000-08-27									34	A						
USGS	11179000	2000-08-28									21	A						
USGS	11179000	2000-08-29									15	A						
USGS	11179000	2000-08-30									31	A						
USGS	11179000	2000-08-31									31	A						
USGS	11179000	2000-09-01									33	A						
USGS	11179000	2000-09-02									48	A						
USGS	11179000	2000-09-03									38	A						
USGS	11179000	2000-09-04									35	A						
USGS	11179000	2000-09-05									33	A						
USGS	11179000	2000-09-06									24	A						
USGS	11179000	2000-09-07									18	A						
USGS	11179000	2000-09-08									17	A						
USGS	11179000	2000-09-09									16	A						
USGS	11179000	2000-09-10									17	A						
USGS	11179000	2000-09-11									18	A						
USGS	11179000	2000-09-12									17	A						
USGS	11179000	2000-09-13									15	A						
USGS	11179000	2000-09-14									15	A						
USGS	11179000	2000-09-15									18	A						
USGS	11179000	2000-09-16									40	A						
USGS	11179000	2000-09-17									40	A						
USGS	11179000	2000-09-18									39	A						
USGS	11179000	2000-09-19									33	A						
USGS	11179000	2000-09-20									31	A						
USGS	11179000	2000-09-21									30	A						
USGS	11179000	2000-09-22									34	A						
USGS	11179000	2000-09-23									40	A						
USGS	11179000	2000-09-24									36	A						
USGS	11179000	2000-09-25									33	A						
USGS	11179000	2000-09-26									31	A						
USGS	11179000	2000-09-27									32	A						
USGS	11179000	2000-09-28									32	A						
USGS	11179000	2000-09-29									30	A						
USGS	11179000	2000-09-30	38.2	A	17.1	A			22.0	A	15	A						
USGS	11179000	2000-10-01	23.4	A	18.7	A					14	A	5	A	0.19	A	0.00	A
USGS	11179000	2000-10-02	22.6	A	18.9	A			21.5	A	14	A	6	A	0.21	A	0.00	A
USGS	11179000	2000-10-03	21.1	A	17.3	A					17	A	6	A	0.28	A	0.00	A
USGS	11179000	2000-10-04	21.3	A	17.7	A					17	A	6	A	0.26	A	0.00	A
USGS	11179000	2000-10-05	20.6	A	17.1	A					24	A	10	A	0.75	A	0.00	A
USGS	11179000	2000-10-06	20.4	A	17.9	A					28	A	12	A	0.90	A	0.00	A
USGS	11179000	2000-10-07	20.2	A	18.2	A					28	A	13	A	1.0	A	0.00	A
USGS	11179000	2000-10-08	20.7	A	17.8	A					29	A	12	A	0.97	A	0.00	A
USGS	11179000	2000-10-09	19.3	A	18.0	A					26	A	10	A	0.76	A	0.00	A
USGS	11179000	2000-10-10	18.0	A	16.9	A					72	A	60	A	15	A	0.04	A
USGS	11179000	2000-10-11	17.1	A	15.9	A					47	A	36	A	4.9	A	0.00	A
USGS	11179000	2000-10-12	17.4	A	15.2	A					24	A	16	A	1.1	A	0.00	A
USGS	11179000	2000-10-13	17.8	A	14.7	A					30	A	15	A	1.2	A	0.00	A
USGS	11179000	2000-10-14	18.7	A	15.6	A					32	A	18	A	1.6	A	0.00	A
USGS	11179000	2000-10-15	19.2	A	16.4	A					33	A	21	A	1.9	A	0.00	A
USGS	11179000	2000-10-16	19.1	A	15.9	A					34	A	24	A	2.2	A	0.00	A
USGS	11179000	2000-10-17	19.1	A	16.4	A					35	A	25	A	2.4	A	0.00	A
USGS	11179000	2000-10-18	19.2	A	16.8	A					32	A	24	A	2.0	A	0.00	A
USGS	11179000	2000-10-19	20.0	A	17.6	A					30	A	21	A	1.7	A	0.00	A
USGS	11179000	2000-10-20	18.6	A	16.8	A					28	A	18	A	1.4	A	0.00	A
USGS	11179000	2000-10-21	18.2	A	16.0	A					26	A	16	A	1.1	A	0.00	A
USGS	11179000	2000-10-22	16.5	A	14.0	A					25	A	14	A	0.99	A	0.00	A
USGS	11179000	2000-10-23	16.3	A	13.5	A					25	A	13	A	0.88	A	0.00	A
USGS	11179000	2000-10-24	16.8	A	13.8	A					33	A	16	A	1.5	A	0.00	A
USGS	11179000	2000-10-25	16.9	A	15.5	A					38	A	28	A	3.0	A	0.00	A
USGS	11179000	2000-10-26	16.3	A	15.5	A					135	A	206	A	111	A	0.74	A
USGS	11179000	2000-10-27	16.5	A	15.4	A					135	A	203	A	100	A	0.64	A
USGS	11179000	2000-10-28	15.7	A	14.4	A					42	A	36	A	12	A	0.18	A
USGS	11179000	2000-10-29	15.8	A	15.0	A					242	A	402	A	291	A	3.5	A
USGS	11179000	2000-10-30	15.5	A	14.2	A					166	A	205	A	105	A	1.4	A
USGS	11179000	2000-10-31	15.8	A	13.8	A					96	A	99	A	34	A	0.26	A
USGS	11179000	2000-11-01	15.2	A	12.8	A					33	A	34	A	3.1	A	0.00	A
USGS	11179000	2000-11-02	15.9	A	13.5	A					24	A	15	A	0.98	A	0.00	A
USGS	11179000	2000-11-03	16.1	A	13.5	A					22	A	10	A	0.61	A	0.00	A
USGS	11179000	2000-11-04	15.5	A	13.3	A					24	A	8	A	0.52	A	0.00	A
USGS	11179000	2000-11-05	16.7	A	14.4	A			14.5	A	22	A	6	A	0.37	A	0.00	A
USGS	11179000	2000-11-06	16.2	A	14.0	A					26	A	6	A	0.46	A	0.00	A
USGS	11179000	2000-11-07	15.3	A	12.9	A					47	A	7	A	0.85	A	0.00	A
USGS	11179000	2000-11-08	14.0	A	12.5	A					46	A	7	A	0.87	A	0.00	A
USGS	11179000	2000-11-09	13.7	A	11.9	A					45	A	7	A	0.90	A	0.00	A
USGS	11179000	2000-11-10	14.0	A	12.3	A					50	A	8	A	1.1	A	0.00	A
USGS	11179000	2000-11-11	12.8	A	10.9	A					46	A	8	A	1.0	A	0.00	A
USGS	11179000	2000-11-12	12.2	A	9.8	A					44	A	8	A	1.0	A	0.00	A
USGS	11179000	2000-11-13	11.5	A	9.9	A					31	A	9	A	0.75	A	0.00	A
USGS	11179000	2000-11-14	12.0	A	9.9	A					33	A	9	A	0.82	A	0.00	A
USGS	11179000	2000-11-15	12.3	A	10.1	A					35	A	8	A	0.78	A	0.00	A
USGS	11179000	2000-11-16	13.2	A	10.9	A			11.0	A	32	A	7	A	0.61	A	0.00	A
USGS	11179000	2000-11-17	10.9	A	9.0	A			10.0	A	29	A	6	A	0.46	A	0.00	A
USGS	11179000	2000-11-18	10.6	A	8.3	A					22	A	5	A	0.28	A	0.00	A
USGS	11179000	2000-11-19	10.6	A	8.0	A					18	A	4	A	0.20	A	0.00	A
USGS	11179000	2000-11-20	9.8	A	7.7	A					18	A	4	A	0.19	A	0.00	A
USGS	11179000	2000-11-21	10.1	A	8.3	A					19	A	3	A	0.16	A	0.00	A
USGS	11179000	2000-11-22	11.2	A	10.0	A					33	A	31	A	3.0	A	0.00	A
USGS	11179000	2000-11-23	11.2	A	10.0	A					20	A	18	A	1.0	A	0.00	A
USGS	11179000	2000-11-24	12.6	A	10.1	A					17	A	13	A	0.60	A	0.00	A
USGS	11179000	2000-11-25	10.9	A	8.7	A					16	A	10	A	0.46	A	0.00	A
USGS	11179000	2000-11-26	12.0	A	9.1	A			11.0	A	19	A	13	A	0.82	A	0.00	A
USGS	11179000	2000-11-27	11.4	A	9.4	A					40	A	39	A	4.3	A	0.00	A
USGS	11179000	2000-11-28	11.8	A	10.1	A					43	A	38	A	4.4	A	0.00	A
USGS	11179000	2000-11-29	12.5	A	10.6	A					119	A	151	A	96	A	1.4	A
USGS	11179000	2000-11-30	11.8	A	10.1	A			10.0	A	70	A	35	A	6.9	A	0.00	A
USGS	11179000	2000-12-01	10.7	A	9.2	A					51	A	13	A	1.9	A	0.00	A
USGS	11179000	2000-12-02	10.6	A	8.6	A					49	A	9	A	1.2	A	0.00	A
USGS	11179000	2000-12-03	10.4	A	8.7	A					48	A	8	A	1.1	A	0.00	A
USGS	11179000	2000-12-04	10.7	A	9.1	A					48	A	8	A	1.0	A	0.00	A
USGS	11179000	2000-12-05	10.7	A	9.2	A					45	A	8	A	0.92	A	0.00	A
USGS	11179000	2000-12-06	10.1	A	9.1	A					40	A	7	A	0.77	A	0.00	A
USGS	11179000	2000-12-07	11.7	A	10.1	A					39	A	7	A	0.71	A	0.00	A
USGS	11179000	2000-12-08	12.3	A	10.7	A					43	A	6	A	0.73	A	0.00	A
USGS	11179000	2000-12-09	11.5	A	10.6	A			10.5	A	41	A	6	A	0.64	A	0.00	A
USGS	11179000	2000-12-10	12.1	A	11.0	A					38	A	6	A	0.60	A	0.00	A
USGS	11179000	2000-12-11	11.3	A	10.2	A					40	A	9	A	0.95	A	0.00	A
USGS	11179000	2000-12-12	12.0	A	10.5	A			12.0	A	65	A	49	A	9.7	A	0.00	A
USGS	11179000	2000-12-13	11.3	A	10.0	A					30	A	19	A	1.8	A	0.00	A
USGS	11179000	2000-12-14	12.2	A	11.3	A			11.5	A	117	A	144	A	70	A	0.60	A
USGS	11179000	2000-12-15	13.3	A	12.0	A			13.0	A	79	A	89	A	20	A	0.01	A
USGS	11179000	2000-12-16	12.0	A	10.3	A			6.50	A	31	A	21	A	2.0	A	0.00	A
USGS	11179000	2000-12-17	11.3	A	9.3	A					27	A	5	A	0.35	A	0.00	A
USGS	11179000	2000-12-18	10.0	A	8.5	A					55	A	7	A	1.0	A	0.00	A
USGS	11179000	2000-12-19	10.2	A	8.3	A					58	A	9	A	1.4	A	0.00	A
USGS	11179000	2000-12-20	10.3	A	8.8	A					63	A	10	A	1.6	A	0.00	A
USGS	11179000	2000-12-21	9.9	A	8.3	A					62	A	9	A	1.5	A	0.00	A
USGS	11179000	2000-12-22	11.0	A	9.6	A			10.0	A	62	A	8	A	1.3	A	0.00	A
USGS	11179000	2000-12-23	10.2	A	8.8	A					62	A	8	A	1.3	A	0.00	A
USGS	11179000	2000-12-24	11.1	A	9.7	A					61	A	8	A	1.3	A	0.00	A
USGS	11179000	2000-12-25	10.0	A	8.3	A					61	A	8	A	1.2	A	0.00	A
USGS	11179000	2000-12-26	9.7	A	8.0	A					61	A	7	A	1.2	A	0.00	A
USGS	11179000	2000-12-27	9.4	A	7.6	A					60	A	7	A	1.2	A	0.00	A
USGS	11179000	2000-12-28	9.1	A	7.2	A			7.5	A	67	A	7	A	1.2	A	0.00	A
USGS	11179000	2000-12-29	8.8	A	6.9	A					68	A	6	A	1.0	A	0.00	A
USGS	11179000	2000-12-30	8.5	A	6.8	A					68	A	4	A	0.80	A	0.00	A
USGS	11179000	2000-12-31	8.5	A	6.6	A					70	A	3	A	0.58	A	0.00	A
USGS	11179000	2001-01-01	8.8	A	7.1	A					40	A	2	A	0.23	A	0.00	A
USGS	11179000	2001-01-02	8.6	A	6.5	A					24	A	2	A	0.13	A	0.00	A
USGS	11179000	2001-01-03	8.6	A	6.0	A			6.0	A	23	A	2	A	0.12	A	0.00	A
USGS	11179000	2001-01-04	8.6	A	5.7	A					22	A	2	A	0.12	A	0.00	A
USGS	11179000	2001-01-05	8.6	A	5.4	A					22	A	2	A	0.12	A	0.00	A
USGS	11179000	2001-01-06	8.3	A	5.4	A					22	A	2	A	0.12	A	0.00	A
USGS	11179000	2001-01-07	8.0	A	5.8	A					24	A	2	A	0.13	A	0.00	A
USGS	11179000	2001-01-08	9.6	A	8.0	A					61	A	12	A	3.1	A	0.03	A
USGS	11179000	2001-01-09	9.3	A	8.2	A					49	A	3	A	0.49	A	0.00	A
USGS	11179000	2001-01-10	10.3	A	8.3	A					215	A	162	A	312	A	21	A
USGS	11179000	2001-01-11	10.3	A	9.1	A					232	A	113	A	91	A	4.1	A
USGS	11179000	2001-01-12	10.3	A	9.1	A					78	A	22	A	4.9	A	0.01	A
USGS	11179000	2001-01-13	10.9	A	9.1	A					48	A	15	A	2.0	A	0.00	A
USGS	11179000	2001-01-14	11.1	A	9.5	A					37	A	15	A	1.5	A	0.00	A
USGS	11179000	2001-01-15	9.8	A	7.3	A					32	A	16	A	1.3	A	0.00	A
USGS	11179000	2001-01-16	8.9	A	6.6	A					54	A	50	A	27	A	0.39	A
USGS	11179000	2001-01-17	9.2	A	7.0	A					48	A	31	A	8.4	A	0.12	A
USGS	11179000	2001-01-18	8.4	A	5.2	A					25	A	26	A	2.5	A	0.00	A
USGS	11179000	2001-01-19	10.3	A	7.0	A			9.5	A	19	A	16	A	0.82	A	0.00	A
USGS	11179000	2001-01-20	9.1	A	6.7	A					18	A	15	A	0.71	A	0.00	A
USGS	11179000	2001-01-21	9.1	A	6.6	A					23	A	23	A	1.5	A	0.00	A
USGS	11179000	2001-01-22	9.5	A	7.0	A					28	A	17	A	1.3	A	0.00	A
USGS	11179000	2001-01-23	9.2	A	7.5	A			8.5	A	43	A	57	A	34	A	0.27	A
USGS	11179000	2001-01-24	10.4	A	8.9	A			10.0	A	141	A	118	A	55	A	0.47	A
USGS	11179000	2001-01-25	9.5	A	8.6	A					263	A	367	A	1080	A	36	A
USGS	11179000	2001-01-26	9.4	A	7.8	A					243	A	532	A	517	A	9.4	A
USGS	11179000	2001-01-27	9.4	A	7.0	A			9.0	A	51	A	77	A	11	A	0.00	A
USGS	11179000	2001-01-28	9.1	A	6.4	A					36	A	28	A	2.8	A	0.00	A
USGS	11179000	2001-01-29	10.8	A	8.1	A					34	A	25	A	2.4	A	0.00	A
USGS	11179000	2001-01-30	9.3	A	7.1	A					30	A	21	A	1.7	A	0.00	A
USGS	11179000	2001-01-31	9.5	A	6.7	A			7.5	A	24	A	13	A	0.85	A	0.00	A
USGS	11179000	2001-02-01	8.8	A	6.4	A					22	A	10	A	0.63	A	0.00	A
USGS	11179000	2001-02-02	10.1	A	7.4	A					21	A	9	A	0.53	A	0.00	A
USGS	11179000	2001-02-03	11.3	A	8.4	A					23	A	9	A	0.56	A	0.00	A
USGS	11179000	2001-02-04	13.0	A	9.9	A					22	A	9	A	0.53	A	0.00	A
USGS	11179000	2001-02-05	12.9	A	10.1	A					21	A	9	A	0.52	A	0.00	A
USGS	11179000	2001-02-06	12.4	A	9.9	A					21	A	9	A	0.51	A	0.00	A
USGS	11179000	2001-02-07	10.8	A	8.1	A			9.0	A	21	A	9	A	0.51	A	0.00	A
USGS	11179000	2001-02-08	9.9	A	7.1	A					20	A	9	A	0.47	A	0.00	A
USGS	11179000	2001-02-09	10.1	A	9.0	A					117	A	105	A	87	A	2.2	A
USGS	11179000	2001-02-10	9.9	A	8.7	A					218	A	98	A	62	A	1.9	A
USGS	11179000	2001-02-11	9.3	A	8.4	A					353	A	167	A	226	A	20	A
USGS	11179000	2001-02-12	9.1	A	7.9	A					579	A	496	A	943	A	56	A
USGS	11179000	2001-02-13	9.5	A	7.6	A					175	A	198	A	105	A	1.2	A
USGS	11179000	2001-02-14	11.0	A	7.9	A			9.0	A	80	A	45	A	10	A	0.00	A
USGS	11179000	2001-02-15	11.1	A	8.1	A					60	A	18	A	2.9	A	0.00	A
USGS	11179000	2001-02-16	11.9	A	8.9	A					57	A	13	A	2.1	A	0.00	A
USGS	11179000	2001-02-17	11.1	A	9.6	A			10.0	A	53	A	15	A	2.2	A	0.00	A
USGS	11179000	2001-02-18	12.3	A	10.3	A					75	A	32	A	6.9	A	0.00	A
USGS	11179000	2001-02-19	12.0	A	10.8	A					124	A	97	A	49	A	0.58	A
USGS	11179000	2001-02-20	12.5	A	11.4	A					127	A	84	A	33	A	0.28	A
USGS	11179000	2001-02-21	13.4	A	11.3	A					75	A	30	A	6.3	A	0.00	A
USGS	11179000	2001-02-22	12.7	A	10.6	A					247	A	137	A	174	A	12	A
USGS	11179000	2001-02-23	11.3	A	9.9	A					339	A	192	A	217	A	14	A
USGS	11179000	2001-02-24	10.6	A	9.9	A					315	A	162	A	180	A	12	A
USGS	11179000	2001-02-25	12.2	A	10.0	A					183	A	76	A	40	A	0.91	A
USGS	11179000	2001-02-26	13.0	A	10.6	A					102	A	26	A	7.4	A	0.08	A
USGS	11179000	2001-02-27	13.9	A	10.2	A					66	A	18	A	3.3	A	0.00	A
USGS	11179000	2001-02-28	13.3	A	9.7	A					61	A	15	A	2.5	A	0.00	A
USGS	11179000	2001-03-01	12.5	A	9.4	A					54	A	15	A	2.1	A	0.00	A
USGS	11179000	2001-03-02	12.7	A	11.1	A					130	A	27	A	11	A	0.41	A
USGS	11179000	2001-03-03	12.7	A	10.3	A					97	A	16	A	4.3	A	0.08	A
USGS	11179000	2001-03-04	13.1	A	11.7	A					166	A	37	A	22	A	1.7	A
USGS	11179000	2001-03-05	12.9	A	11.8	A					496	A	224	A	321	A	32	A
USGS	11179000	2001-03-06	14.0	A	12.1	A			13.5	A	191	A	84	A	48	A	1.2	A
USGS	11179000	2001-03-07	15.7	A	12.1	A					108	A	32	A	9.4	A	0.10	A
USGS	11179000	2001-03-08	14.8	A	13.1	A					77	A	19	A	4.0	A	0.00	A
USGS	11179000	2001-03-09	14.5	A	11.8	A					66	A	14	A	2.4	A	0.00	A
USGS	11179000	2001-03-10	14.9	A	10.6	A					68	A	11	A	2.0	A	0.00	A
USGS	11179000	2001-03-11	14.9	A	11.0	A					56	A	8	A	1.2	A	0.00	A
USGS	11179000	2001-03-12	15.5	A	11.2	A			14.5	A	53	A	6	A	0.78	A	0.00	A
USGS	11179000	2001-03-13	16.2	A	11.8	A					52	A	4	A	0.60	A	0.00	A
USGS	11179000	2001-03-14	16.8	A	12.6	A					50	A	4	A	0.48	A	0.00	A
USGS	11179000	2001-03-15	15.2	A	12.9	A					50	A	3	A	0.38	A	0.00	A
USGS	11179000	2001-03-16	16.2	A	12.9	A			15.5	A	49	A	2	A	0.28	A	0.00	A
USGS	11179000	2001-03-17	17.0	A	12.6	A					48	A	2	A	0.28	A	0.00	A
USGS	11179000	2001-03-18	18.2	A	13.8	A					45	A	2	A	0.28	A	0.00	A
USGS	11179000	2001-03-19	19.0	A	14.8	A					44	A	2	A	0.30	A	0.00	A
USGS	11179000	2001-03-20	19.3	A	16.3	A					37	A	3	A	0.27	A	0.00	A
USGS	11179000	2001-03-21	18.9	A	16.0	A					36	A	3	A	0.27	A	0.00	A
USGS	11179000	2001-03-22	18.2	A	16.1	A			18.0	A	35	A	3	A	0.28	A	0.00	A
USGS	11179000	2001-03-23	17.8	A	15.5	A					35	A	3	A	0.28	A	0.00	A
USGS	11179000	2001-03-24	18.0	A	15.5	A					34	A	3	A	0.29	A	0.00	A
USGS	11179000	2001-03-25	18.8	A	16.9	A					174	A	111	A	67	A	1.6	A
USGS	11179000	2001-03-26	18.6	A	14.9	A					55	A	20	A	3.0	A	0.00	A
USGS	11179000	2001-03-27	18.3	A	14.4	A					34	A	14	A	1.3	A	0.00	A
USGS	11179000	2001-03-28	19.3	A	15.3	A					28	A	11	A	0.82	A	0.00	A
USGS	11179000	2001-03-29	19.8	A	16.1	A					26	A	10	A	0.70	A	0.00	A
USGS	11179000	2001-03-30	19.9	A	15.5	A			19.0	A	27	A	10	A	0.74	A	0.00	A
USGS	11179000	2001-03-31	20.7	A	16.1	A					24	A	10	A	0.65	A	0.00	A
USGS	11179000	2001-04-01	18.9	A	15.6	A					22	A	10	A	0.59	A	0.00	A
USGS	11179000	2001-04-02	16.2	A	12.8	A					22	A	10	A	0.57	A	0.00	A
USGS	11179000	2001-04-03	16.2	A	11.4	A					22	A	10	A	0.57	A	0.00	A
USGS	11179000	2001-04-04	16.2	A	11.7	A					26	A	10	A	0.68	A	0.00	A
USGS	11179000	2001-04-05	16.8	A	12.3	A					29	A	10	A	0.73	A	0.00	A
USGS	11179000	2001-04-06	15.2	A	13.3	A					46	A	10	A	1.4	A	0.01	A
USGS	11179000	2001-04-07	14.4	A	12.3	A			13.0	A	199	A	88	A	58	A	1.7	A
USGS	11179000	2001-04-08	14.1	A	11.3	A					61	A	8	A	1.5	A	0.00	A
USGS	11179000	2001-04-09	15.4	A	11.7	A			14.0	A	70	A	15	A	3.3	A	0.02	A
