# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-01-18 14:08:42 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 11181040 SAN LORENZO C A SAN LORENZO CA
# -----------------------------------------------------------------------------------
#
# Data provided for site 11181040
#            TS   parameter     statistic     Description
#          9070       00060     00003     Discharge, cubic feet per second (Mean)
#          9071       00010     00003     Temperature, water, degrees Celsius (Mean)
#          9072       00010     00011     Temperature, water, degrees Celsius (Instantaneous)
#          9073       80154     00003     Suspended sediment concentration, milligrams per liter (Mean)
#          9074       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	9070_00060_00003	9070_00060_00003_cd	9072_00010_00011	9072_00010_00011_cd	9073_80154_00003	9073_80154_00003_cd	9074_80155_00003	9074_80155_00003_cd
USGS	11181040	2000-07-23	2.5	A:e						
USGS	11181040	2000-07-24	2.5	A:e						
USGS	11181040	2000-07-25	2.4	A:e						
USGS	11181040	2000-07-26	2.4	A:e						
USGS	11181040	2000-07-27	2.4	A:e						
USGS	11181040	2000-07-28	2.5	A:e						
USGS	11181040	2000-07-29	2.4	A:e						
USGS	11181040	2000-07-30	2.3	A:e						
USGS	11181040	2000-07-31	2.3	A:e						
USGS	11181040	2000-08-01	2.2	A:e						
USGS	11181040	2000-08-02	2.2	A:e						
USGS	11181040	2000-08-03	2.1	A:e						
USGS	11181040	2000-08-04	2.1	A:e						
USGS	11181040	2000-08-05	2.0	A:e						
USGS	11181040	2000-08-06	2.0	A:e						
USGS	11181040	2000-08-07	2.0	A:e						
USGS	11181040	2000-08-08	2.0	A:e						
USGS	11181040	2000-08-09	1.9	A:e						
USGS	11181040	2000-08-10	1.9	A:e						
USGS	11181040	2000-08-11	1.8	A:e						
USGS	11181040	2000-08-12	2.0	A:e						
USGS	11181040	2000-08-13	2.2	A:e						
USGS	11181040	2000-08-14	2.0	A						
USGS	11181040	2000-08-15	1.5	A						
USGS	11181040	2000-08-16	2.1	A						
USGS	11181040	2000-08-17	2.0	A						
USGS	11181040	2000-08-18	1.6	A						
USGS	11181040	2000-08-19	1.8	A						
USGS	11181040	2000-08-20	2.0	A						
USGS	11181040	2000-08-21	2.2	A						
USGS	11181040	2000-08-22	1.8	A						
USGS	11181040	2000-08-23	2.3	A						
USGS	11181040	2000-08-24	3.1	A						
USGS	11181040	2000-08-25	2.7	A						
USGS	11181040	2000-08-26	2.8	A						
USGS	11181040	2000-08-27	2.6	A						
USGS	11181040	2000-08-28	2.8	A						
USGS	11181040	2000-08-29	2.9	A						
USGS	11181040	2000-08-30	3.2	A						
USGS	11181040	2000-08-31	3.2	A						
USGS	11181040	2000-09-01	25	A						
USGS	11181040	2000-09-02	7.8	A						
USGS	11181040	2000-09-03	2.7	A						
USGS	11181040	2000-09-04	2.1	A						
USGS	11181040	2000-09-05	2.0	A						
USGS	11181040	2000-09-06	1.9	A:e						
USGS	11181040	2000-09-07	1.8	A:e						
USGS	11181040	2000-09-08	1.8	A:e						
USGS	11181040	2000-09-09	1.7	A:e						
USGS	11181040	2000-09-10	1.7	A:e						
USGS	11181040	2000-09-11	1.7	A:e						
USGS	11181040	2000-09-12	1.7	A:e						
USGS	11181040	2000-09-13	1.7	A:e						
USGS	11181040	2000-09-14	1.6	A:e						
USGS	11181040	2000-09-15	1.6	A:e						
USGS	11181040	2000-09-16	1.6	A:e						
USGS	11181040	2000-09-17	1.6	A:e						
USGS	11181040	2000-09-18	1.6	A:e						
USGS	11181040	2000-09-19	1.5	A:e						
USGS	11181040	2000-09-20	1.5	A:e						
USGS	11181040	2000-09-21	1.5	A:e						
USGS	11181040	2000-09-22	3.0	A:e						
USGS	11181040	2000-09-23	4.2	A:e						
USGS	11181040	2000-09-24	2.0	A:e						
USGS	11181040	2000-09-25	1.5	A:e						
USGS	11181040	2000-09-26	1.5	A:e						
USGS	11181040	2000-09-27	1.4	A:e						
USGS	11181040	2000-09-28	1.4	A:e						
USGS	11181040	2000-09-29	1.4	A:e						
USGS	11181040	2000-09-30	1.3	A:e						
USGS	11181040	2000-10-01	1.3	A:e						
USGS	11181040	2000-10-02	1.6	A:e						
USGS	11181040	2000-10-03	1.9	A:e						
USGS	11181040	2000-10-04	1.8	A:e						
USGS	11181040	2000-10-05	1.8	A:e						
USGS	11181040	2000-10-06	1.7	A:e						
USGS	11181040	2000-10-07	1.6	A:e						
USGS	11181040	2000-10-08	1.7	A:e						
USGS	11181040	2000-10-09	2.4	A:e						
USGS	11181040	2000-10-10	9.0	A:e						
USGS	11181040	2000-10-11	23	A:e						
USGS	11181040	2000-10-12	5.5	A:e						
USGS	11181040	2000-10-13	3.0	A:e						
USGS	11181040	2000-10-14	2.5	A:e						
USGS	11181040	2000-10-15	2.3	A:e						
USGS	11181040	2000-10-16	1.9	A:e						
USGS	11181040	2000-10-17	1.8	A:e						
USGS	11181040	2000-10-18	1.7	A:e						
USGS	11181040	2000-10-19	1.7	A:e						
USGS	11181040	2000-10-20	1.8	A:e						
USGS	11181040	2000-10-21	2.2	A:e						
USGS	11181040	2000-10-22	3.0	A:e						
USGS	11181040	2000-10-23	3.2	A:e						
USGS	11181040	2000-10-24	3.8	A:e						
USGS	11181040	2000-10-25	29	A:e						
USGS	11181040	2000-10-26	130	A:e						
USGS	11181040	2000-10-27	22	A:e						
USGS	11181040	2000-10-28	90	A:e						
USGS	11181040	2000-10-29	104	A:e						
USGS	11181040	2000-10-30	100	A:e						
USGS	11181040	2000-10-31	15.0	A:e						
USGS	11181040	2000-11-01	5.0	A:e						
USGS	11181040	2000-11-02	4.5	A:e						
USGS	11181040	2000-11-03	4.4	A:e						
USGS	11181040	2000-11-04	3.5	A:e						
USGS	11181040	2000-11-05	3.2	A:e						
USGS	11181040	2000-11-06	3.3	A:e						
USGS	11181040	2000-11-07	3.2	A:e						
USGS	11181040	2000-11-08	3.4	A:e						
USGS	11181040	2000-11-09	3.6	A:e						
USGS	11181040	2000-11-10	3.4	A:e						
USGS	11181040	2000-11-11	3.2	A:e						
USGS	11181040	2000-11-12	3.2	A:e						
USGS	11181040	2000-11-13	11	A:e						
USGS	11181040	2000-11-14	7.5	A:e						
USGS	11181040	2000-11-15	5.5	A:e						
USGS	11181040	2000-11-16	4.5	A:e						
USGS	11181040	2000-11-17	4.0	A:e						
USGS	11181040	2000-11-18	3.5	A:e						
USGS	11181040	2000-11-19	3.2	A:e						
USGS	11181040	2000-11-20	3.3	A:e						
USGS	11181040	2000-11-21	14	A:e						
USGS	11181040	2000-11-22	8.0	A:e						
USGS	11181040	2000-11-23	3.8	A:e						
USGS	11181040	2000-11-24	3.0	A:e						
USGS	11181040	2000-11-25	3.0	A:e						
USGS	11181040	2000-11-26	2.9	A:e						
USGS	11181040	2000-11-27	5.0	A:e						
USGS	11181040	2000-11-28	4.2	A:e						
USGS	11181040	2000-11-29	45	A:e						
USGS	11181040	2000-11-30	5.5	A:e						
USGS	11181040	2000-12-01	3.6	A						
USGS	11181040	2000-12-02	3.1	A						
USGS	11181040	2000-12-03	3.2	A						
USGS	11181040	2000-12-04	2.8	A						
USGS	11181040	2000-12-05	3.2	A						
USGS	11181040	2000-12-06	2.9	A						
USGS	11181040	2000-12-07	2.9	A						
USGS	11181040	2000-12-08	2.8	A						
USGS	11181040	2000-12-09	2.9	A						
USGS	11181040	2000-12-10	2.8	A						
USGS	11181040	2000-12-11	13	A						
USGS	11181040	2000-12-12	15	A						
USGS	11181040	2000-12-13	14	A						
USGS	11181040	2000-12-14	72	A						
USGS	11181040	2000-12-15	56	A						
USGS	11181040	2000-12-16	15	A						
USGS	11181040	2000-12-17	9.4	A						
USGS	11181040	2000-12-18	8.2	A						
USGS	11181040	2000-12-19	8.0	A						
USGS	11181040	2000-12-20	7.8	A						
USGS	11181040	2000-12-21	7.3	A						
USGS	11181040	2000-12-22	6.9	A						
USGS	11181040	2000-12-23	6.7	A						
USGS	11181040	2000-12-24	6.8	A						
USGS	11181040	2000-12-25	6.9	A						
USGS	11181040	2000-12-26	7.0	A						
USGS	11181040	2000-12-27	6.4	A						
USGS	11181040	2000-12-28	6.6	A						
USGS	11181040	2000-12-29	6.6	A						
USGS	11181040	2000-12-30	6.7	A						
USGS	11181040	2000-12-31	6.8	A						
USGS	11181040	2001-01-01	7.2	A						
USGS	11181040	2001-01-02	7.1	A						
USGS	11181040	2001-01-03	6.9	A						
USGS	11181040	2001-01-04	6.9	A						
USGS	11181040	2001-01-05	7.3	A						
USGS	11181040	2001-01-06	7.1	A						
USGS	11181040	2001-01-07	7.2	A						
USGS	11181040	2001-01-08	41	A						
USGS	11181040	2001-01-09	16	A						
USGS	11181040	2001-01-10	147	A						
USGS	11181040	2001-01-11	83	A						
USGS	11181040	2001-01-12	37	A						
USGS	11181040	2001-01-13	19	A						
USGS	11181040	2001-01-14	17	A						
USGS	11181040	2001-01-15	15	A						
USGS	11181040	2001-01-16	14	A						
USGS	11181040	2001-01-17	12	A						
USGS	11181040	2001-01-18	11	A						
USGS	11181040	2001-01-19	11	A						
USGS	11181040	2001-01-20	11	A						
USGS	11181040	2001-01-21	11	A						
USGS	11181040	2001-01-22	9.1	A						
USGS	11181040	2001-01-23	42	A						
USGS	11181040	2001-01-24	46	A						
USGS	11181040	2001-01-25	181	A						
USGS	11181040	2001-01-26	90	A						
USGS	11181040	2001-01-27	44	A						
USGS	11181040	2001-01-28	26	A						
USGS	11181040	2001-01-29	43	A						
USGS	11181040	2001-01-30	24	A						
USGS	11181040	2001-01-31	21	A						
USGS	11181040	2001-02-01	20	A						
USGS	11181040	2001-02-02	18	A						
USGS	11181040	2001-02-03	18	A						
USGS	11181040	2001-02-04	18	A						
USGS	11181040	2001-02-05	18	A						
USGS	11181040	2001-02-06	18	A						
USGS	11181040	2001-02-07	19	A						
USGS	11181040	2001-02-08	17	A						
USGS	11181040	2001-02-09	77	A						
USGS	11181040	2001-02-10	154	A						
USGS	11181040	2001-02-11	255	A						
USGS	11181040	2001-02-12	309	A						
USGS	11181040	2001-02-13	101	A						
USGS	11181040	2001-02-14	75	A						
USGS	11181040	2001-02-15	63	A						
USGS	11181040	2001-02-16	51	A						
USGS	11181040	2001-02-17	97	A						
USGS	11181040	2001-02-18	96	A						
USGS	11181040	2001-02-19	115	A						
USGS	11181040	2001-02-20	75	A						
USGS	11181040	2001-02-21	75	A						
USGS	11181040	2001-02-22	173	A						
USGS	11181040	2001-02-23	159	A						
USGS	11181040	2001-02-24	253	A						
USGS	11181040	2001-02-25	119	A						
USGS	11181040	2001-02-26	78	A						
USGS	11181040	2001-02-27	56	A						
USGS	11181040	2001-02-28	51	A						
USGS	11181040	2001-03-01	49	A						
USGS	11181040	2001-03-02	73	A						
USGS	11181040	2001-03-03	59	A						
USGS	11181040	2001-03-04	189	A						
USGS	11181040	2001-03-05	151	A						
USGS	11181040	2001-03-06	60	A						
USGS	11181040	2001-03-07	41	A						
USGS	11181040	2001-03-08	31	A						
USGS	11181040	2001-03-09	25	A						
USGS	11181040	2001-03-10	19	A						
USGS	11181040	2001-03-11	18	A						
USGS	11181040	2001-03-12	16	A						
USGS	11181040	2001-03-13	12	A						
USGS	11181040	2001-03-14	10	A						
USGS	11181040	2001-03-15	9.0	A						
USGS	11181040	2001-03-16	8.1	A						
USGS	11181040	2001-03-17	7.9	A						
USGS	11181040	2001-03-18	7.5	A						
USGS	11181040	2001-03-19	8.3	A						
USGS	11181040	2001-03-20	8.5	A						
USGS	11181040	2001-03-21	8.8	A						
USGS	11181040	2001-03-22	8.6	A						
USGS	11181040	2001-03-23	8.3	A						
USGS	11181040	2001-03-24	37	A						
USGS	11181040	2001-03-25	41	A						
USGS	11181040	2001-03-26	9.5	A						
USGS	11181040	2001-03-27	7.6	A						
USGS	11181040	2001-03-28	6.4	A						
USGS	11181040	2001-03-29	5.9	A						
USGS	11181040	2001-03-30	5.4	A						
USGS	11181040	2001-03-31	5.0	A						
USGS	11181040	2001-04-01	4.8	A						
USGS	11181040	2001-04-02	4.4	A						
USGS	11181040	2001-04-03	4.3	A						
USGS	11181040	2001-04-04	4.0	A						
USGS	11181040	2001-04-05	4.2	A						
USGS	11181040	2001-04-06	16	A						
USGS	11181040	2001-04-07	37	A						
USGS	11181040	2001-04-08	6.7	A						
USGS	11181040	2001-04-09	10	A						
USGS	11181040	2001-04-10	5.2	A						
USGS	11181040	2001-04-11	4.4	A						
USGS	11181040	2001-04-12	4.2	A						
USGS	11181040	2001-04-13	3.8	A						
USGS	11181040	2001-04-14	3.8	A						
USGS	11181040	2001-04-15	3.8	A						
USGS	11181040	2001-04-16	3.7	A						
USGS	11181040	2001-04-17	3.5	A						
USGS	11181040	2001-04-18	3.7	A						
USGS	11181040	2001-04-19	5.8	A						
USGS	11181040	2001-04-20	54	A						
USGS	11181040	2001-04-21	12	A						
USGS	11181040	2001-04-22	4.8	A						
USGS	11181040	2001-04-23	4.0	A						
USGS	11181040	2001-04-24	3.5	A						
USGS	11181040	2001-04-25	3.3	A						
USGS	11181040	2001-04-26	3.0	A						
USGS	11181040	2001-04-27	3.1	A						
USGS	11181040	2001-04-28	3.0	A						
USGS	11181040	2001-04-29	2.7	A						
USGS	11181040	2001-04-30	2.5	A						
USGS	11181040	2001-05-01	2.6	A						
USGS	11181040	2001-05-02	2.3	A						
USGS	11181040	2001-05-03	1.7	A						
USGS	11181040	2001-05-04	1.6	A						
USGS	11181040	2001-05-05	2.0	A						
USGS	11181040	2001-05-06	2.1	A						
USGS	11181040	2001-05-07	2.0	A						
USGS	11181040	2001-05-08	1.9	A						
USGS	11181040	2001-05-09	1.9	A						
USGS	11181040	2001-05-10	2.0	A						
USGS	11181040	2001-05-11	2.1	A						
USGS	11181040	2001-05-12	2.2	A						
USGS	11181040	2001-05-13	2.9	A						
USGS	11181040	2001-05-14	2.9	A						
USGS	11181040	2001-05-15	3.3	A						
USGS	11181040	2001-05-16	3.5	A						
USGS	11181040	2001-05-17	3.8	A						
USGS	11181040	2001-05-18	4.1	A						
USGS	11181040	2001-05-19	4.5	A						
USGS	11181040	2001-05-20	4.5	A						
USGS	11181040	2001-05-21	3.9	A:e						
USGS	11181040	2001-05-22	3.4	A:e						
USGS	11181040	2001-05-23	3.1	A:e						
USGS	11181040	2001-05-24	2.9	A:e						
USGS	11181040	2001-05-25	2.7	A:e						
USGS	11181040	2001-05-26	2.5	A:e						
USGS	11181040	2001-05-27	2.3	A:e						
USGS	11181040	2001-05-28	2.2	A:e						
USGS	11181040	2001-05-29	2.0	A:e						
USGS	11181040	2001-05-30	1.9	A:e						
USGS	11181040	2001-05-31	1.8	A:e						
USGS	11181040	2001-06-01	1.6	A:e						
USGS	11181040	2001-06-02	1.6	A:e						
USGS	11181040	2001-06-03	1.6	A:e						
USGS	11181040	2001-06-04	1.5	A:e						
USGS	11181040	2001-06-05	1.5	A:e						
USGS	11181040	2001-06-06	1.5	A:e						
USGS	11181040	2001-06-07	1.4	A:e						
USGS	11181040	2001-06-08	1.4	A:e						
USGS	11181040	2001-06-09	1.4	A:e						
USGS	11181040	2001-06-10	1.4	A:e						
USGS	11181040	2001-06-11	1.4	A:e						
USGS	11181040	2001-06-12	1.4	A:e						
USGS	11181040	2001-06-13	1.3	A:e						
USGS	11181040	2001-06-14	1.3	A:e						
USGS	11181040	2001-06-15	1.3	A:e						
USGS	11181040	2001-06-16	1.3	A:e						
USGS	11181040	2001-06-17	1.3	A:e						
USGS	11181040	2001-06-18	1.3	A:e						
USGS	11181040	2001-06-19	1.3	A:e						
USGS	11181040	2001-06-20	1.2	A:e						
USGS	11181040	2001-06-21	1.2	A:e						
USGS	11181040	2001-06-22	1.4	A:e						
USGS	11181040	2001-06-23	1.6	A						
USGS	11181040	2001-06-24	1.9	A						
USGS	11181040	2001-06-25	8.0	A						
USGS	11181040	2001-06-26	7.3	A						
USGS	11181040	2001-06-27	4.5	A						
USGS	11181040	2001-06-28	4.5	A						
USGS	11181040	2001-06-29	4.3	A						
USGS	11181040	2001-06-30	4.1	A						
USGS	11181040	2001-07-01	3.4	A						
USGS	11181040	2001-07-02	3.3	A						
USGS	11181040	2001-07-03	3.1	A						
USGS	11181040	2001-07-04	2.6	A						
USGS	11181040	2001-07-05	2.4	A						
USGS	11181040	2001-07-06	2.0	A						
USGS	11181040	2001-07-07	1.9	A						
USGS	11181040	2001-07-08	2.1	A						
USGS	11181040	2001-07-09	2.0	A						
USGS	11181040	2001-07-10	2.0	A						
USGS	11181040	2001-07-11	2.2	A						
USGS	11181040	2001-07-12	2.1	A						
USGS	11181040	2001-07-13	2.2	A						
USGS	11181040	2001-07-14	2.3	A						
USGS	11181040	2001-07-15	2.4	A						
USGS	11181040	2001-07-16	2.6	A						
USGS	11181040	2001-07-17	4.0	A						
USGS	11181040	2001-07-18	2.6	A						
USGS	11181040	2001-07-19	2.4	A						
USGS	11181040	2001-07-20	2.7	A						
USGS	11181040	2001-07-21	2.9	A						
USGS	11181040	2001-07-22	2.9	A						
USGS	11181040	2001-07-23	2.9	A						
USGS	11181040	2001-07-24	3.1	A						
USGS	11181040	2001-07-25	2.9	A						
USGS	11181040	2001-07-26	2.9	A:e						
USGS	11181040	2001-07-27	2.8	A:e						
USGS	11181040	2001-07-28	3.0	A						
USGS	11181040	2001-07-29	3.6	A						
USGS	11181040	2001-07-30	4.6	A						
USGS	11181040	2001-07-31	6.1	A						
USGS	11181040	2001-08-01	6.8	A						
USGS	11181040	2001-08-02	7.5	A						
USGS	11181040	2001-08-03	6.0	A:e						
USGS	11181040	2001-08-04	5.2	A:e						
USGS	11181040	2001-08-05	4.4	A:e						
USGS	11181040	2001-08-06	3.3	A:e						
USGS	11181040	2001-08-07	3.0	A:e						
USGS	11181040	2001-08-08	2.8	A:e						
USGS	11181040	2001-08-09	2.6	A:e						
USGS	11181040	2001-08-10	2.4	A:e						
USGS	11181040	2001-08-11	2.2	A:e						
USGS	11181040	2001-08-12	2.1	A:e						
USGS	11181040	2001-08-13	2.0	A:e						
USGS	11181040	2001-08-14	1.9	A:e						
USGS	11181040	2001-08-15	1.9	A:e						
USGS	11181040	2001-08-16	1.9	A						
USGS	11181040	2001-08-17	1.8	A						
USGS	11181040	2001-08-18	1.8	A						
USGS	11181040	2001-08-19	1.7	A						
USGS	11181040	2001-08-20	1.6	A						
USGS	11181040	2001-08-21	1.7	A						
USGS	11181040	2001-08-22	1.5	A						
USGS	11181040	2001-08-23	1.4	A						
USGS	11181040	2001-08-24	1.4	A						
USGS	11181040	2001-08-25	1.3	A						
USGS	11181040	2001-08-26	1.3	A						
USGS	11181040	2001-08-27	1.3	A						
USGS	11181040	2001-08-28	1.2	A						
USGS	11181040	2001-08-29	1.2	A						
USGS	11181040	2001-08-30	1.2	A						
USGS	11181040	2001-08-31	1.1	A						
USGS	11181040	2001-09-01	1.1	A						
USGS	11181040	2001-09-02	1.2	A						
USGS	11181040	2001-09-03	1.1	A						
USGS	11181040	2001-09-04	1.1	A						
USGS	11181040	2001-09-05	1.1	A						
USGS	11181040	2001-09-06	1.0	A						
USGS	11181040	2001-09-07	1.0	A						
USGS	11181040	2001-09-08	1.7	A						
USGS	11181040	2001-09-09	1.4	A						
USGS	11181040	2001-09-10	0.97	A						
USGS	11181040	2001-09-11	0.98	A						
USGS	11181040	2001-09-12	1.0	A						
USGS	11181040	2001-09-13	1.3	A						
USGS	11181040	2001-09-14	1.3	A						
USGS	11181040	2001-09-15	1.0	A						
USGS	11181040	2001-09-16	1.2	A						
USGS	11181040	2001-09-17	1.6	A						
USGS	11181040	2001-09-18	1.5	A						
USGS	11181040	2001-09-19	1.6	A						
USGS	11181040	2001-09-20	1.5	A						
USGS	11181040	2001-09-21	1.6	A						
USGS	11181040	2001-09-22	1.6	A						
USGS	11181040	2001-09-23	1.7	A						
USGS	11181040	2001-09-24	2.7	A						
USGS	11181040	2001-09-25	3.7	A						
USGS	11181040	2001-09-26	2.3	A						
USGS	11181040	2001-09-27	1.8	A						
USGS	11181040	2001-09-28	2.1	A						
USGS	11181040	2001-09-29	1.8	A						
USGS	11181040	2001-09-30	1.6	A						
USGS	11181040	2001-10-01	1.7	A						
USGS	11181040	2001-10-02	1.5	A						
USGS	11181040	2001-10-03	1.4	A:e						
USGS	11181040	2001-10-04	1.5	A:e						
USGS	11181040	2001-10-05	1.5	A:e						
USGS	11181040	2001-10-06	1.5	A:e						
USGS	11181040	2001-10-07	1.5	A						
USGS	11181040	2001-10-08	1.6	A						
USGS	11181040	2001-10-09	1.6	A						
USGS	11181040	2001-10-10	1.6	A						
USGS	11181040	2001-10-11	1.6	A						
USGS	11181040	2001-10-12	1.2	A:e						
USGS	11181040	2001-10-13	1.1	A:e						
USGS	11181040	2001-10-14	1.1	A:e						
USGS	11181040	2001-10-15	1.1	A:e						
USGS	11181040	2001-10-16	1.2	A:e						
USGS	11181040	2001-10-17	1.3	A:e						
USGS	11181040	2001-10-18	1.3	A						
USGS	11181040	2001-10-19	1.2	A						
USGS	11181040	2001-10-20	1.1	A						
USGS	11181040	2001-10-21	1.5	A						
USGS	11181040	2001-10-22	1.5	A						
USGS	11181040	2001-10-23	1.4	A						
USGS	11181040	2001-10-24	1.5	A						
USGS	11181040	2001-10-25	1.4	A						
USGS	11181040	2001-10-26	1.5	A						
USGS	11181040	2001-10-27	1.4	A						
USGS	11181040	2001-10-28	1.5	A						
USGS	11181040	2001-10-29	1.6	A						
USGS	11181040	2001-10-30	16	A						
USGS	11181040	2001-10-31	3.0	A						
USGS	11181040	2001-11-01	1.7	A:e						
USGS	11181040	2001-11-02	1.5	A:e						
USGS	11181040	2001-11-03	1.5	A						
USGS	11181040	2001-11-04	1.4	A						
USGS	11181040	2001-11-05	1.4	A						
USGS	11181040	2001-11-06	1.5	A						
USGS	11181040	2001-11-07	1.4	A						
USGS	11181040	2001-11-08	1.6	A						
USGS	11181040	2001-11-09	1.3	A						
USGS	11181040	2001-11-10	6.2	A						
USGS	11181040	2001-11-11	10	A						
USGS	11181040	2001-11-12	126	A						
USGS	11181040	2001-11-13	5.4	A						
USGS	11181040	2001-11-14	3.2	A:e						
USGS	11181040	2001-11-15	3.0	A:e						
USGS	11181040	2001-11-16	3.0	A:e						
USGS	11181040	2001-11-17	3.0	A:e						
USGS	11181040	2001-11-18	3.0	A:e						
USGS	11181040	2001-11-19	3.1	A:e						
USGS	11181040	2001-11-20	3.1	A:e						
USGS	11181040	2001-11-21	3.1	A:e						
USGS	11181040	2001-11-22	9.9	A						
USGS	11181040	2001-11-23	3.6	A:e						
USGS	11181040	2001-11-24	48	A						
USGS	11181040	2001-11-25	6.0	A						
USGS	11181040	2001-11-26	2.8	A:e						
USGS	11181040	2001-11-27	2.7	A:e						
USGS	11181040	2001-11-28	6.5	A						
USGS	11181040	2001-11-29	22	A						
USGS	11181040	2001-11-30	4.1	A						
USGS	11181040	2001-12-01	10	A						
USGS	11181040	2001-12-02	146	A						
USGS	11181040	2001-12-03	25	A						
USGS	11181040	2001-12-04	11	A:e						
USGS	11181040	2001-12-05	29	A						
USGS	11181040	2001-12-06	20	A:e						
USGS	11181040	2001-12-07	11	A						
USGS	11181040	2001-12-08	7.8	A:e						
USGS	11181040	2001-12-09	6.7	A:e						
USGS	11181040	2001-12-10	5.3	A:e						
USGS	11181040	2001-12-11	5.6	A:e						
USGS	11181040	2001-12-12	6.0	A:e						
USGS	11181040	2001-12-13	7.5	A:e						
USGS	11181040	2001-12-14	80	A:e						
USGS	11181040	2001-12-15	13	A:e						
USGS	11181040	2001-12-16	9.2	A:e						
USGS	11181040	2001-12-17	60	A:e						
USGS	11181040	2001-12-18	13	A:e						
USGS	11181040	2001-12-19	10	A:e						
USGS	11181040	2001-12-20	120	A:e						
USGS	11181040	2001-12-21	51	A:e						
USGS	11181040	2001-12-22	40	A:e						
USGS	11181040	2001-12-23	22	A:e						
USGS	11181040	2001-12-24	16	A:e						
USGS	11181040	2001-12-25	14	A:e						
USGS	11181040	2001-12-26	14	A:e						
USGS	11181040	2001-12-27	13	A:e						
USGS	11181040	2001-12-28	120	A:e						
USGS	11181040	2001-12-29	248	A						
USGS	11181040	2001-12-30	185	A						
USGS	11181040	2001-12-31	116	A						
USGS	11181040	2002-01-01	52	A:e						
USGS	11181040	2002-01-02	198	A:e						
USGS	11181040	2002-01-03	63	A						
USGS	11181040	2002-01-04	50	A						
USGS	11181040	2002-01-05	39	A						
USGS	11181040	2002-01-06	34	A						
USGS	11181040	2002-01-07	31	A						
USGS	11181040	2002-01-08	30	A						
USGS	11181040	2002-01-09	27	A						
USGS	11181040	2002-01-10	26	A						
USGS	11181040	2002-01-11	25	A						
USGS	11181040	2002-01-12	24	A						
USGS	11181040	2002-01-13	24	A						
USGS	11181040	2002-01-14	24	A						
USGS	11181040	2002-01-15	23	A						
USGS	11181040	2002-01-16	22	A						
USGS	11181040	2002-01-17	22	A						
USGS	11181040	2002-01-18	21	A						
USGS	11181040	2002-01-19	21	A						
USGS	11181040	2002-01-20	21	A						
USGS	11181040	2002-01-21	22	A						
USGS	11181040	2002-01-22	21	A						
USGS	11181040	2002-01-23	20	A						
USGS	11181040	2002-01-24	19	A						
USGS	11181040	2002-01-25	19	A						
USGS	11181040	2002-01-26	35	A						
USGS	11181040	2002-01-27	22	A						
USGS	11181040	2002-01-28	29	A						
USGS	11181040	2002-01-29	23	A						
USGS	11181040	2002-01-30	19	A						
USGS	11181040	2002-01-31	18	A						
USGS	11181040	2002-02-01	18	A						
USGS	11181040	2002-02-02	18	A						
USGS	11181040	2002-02-03	17	A						
USGS	11181040	2002-02-04	16	A						
USGS	11181040	2002-02-05	16	A						
USGS	11181040	2002-02-06	16	A						
USGS	11181040	2002-02-07	47	A						
USGS	11181040	2002-02-08	38	A						
USGS	11181040	2002-02-09	21	A						
USGS	11181040	2002-02-10	19	A						
USGS	11181040	2002-02-11	19	A						
USGS	11181040	2002-02-12	18	A						
USGS	11181040	2002-02-13	20	A						
USGS	11181040	2002-02-14	20	A						
USGS	11181040	2002-02-15	18	A						
USGS	11181040	2002-02-16	33	A						
USGS	11181040	2002-02-17	70	A						
USGS	11181040	2002-02-18	26	A						
USGS	11181040	2002-02-19	110	A						
USGS	11181040	2002-02-20	64	A						
USGS	11181040	2002-02-21	29	A						
USGS	11181040	2002-02-22	25	A						
USGS	11181040	2002-02-23	25	A						
USGS	11181040	2002-02-24	21	A						
USGS	11181040	2002-02-25	20	A						
USGS	11181040	2002-02-26	20	A						
USGS	11181040	2002-02-27	19	A						
USGS	11181040	2002-02-28	18	A						
USGS	11181040	2002-03-01	18	A						
USGS	11181040	2002-03-02	17	A						
USGS	11181040	2002-03-03	17	A						
USGS	11181040	2002-03-04	17	A						
USGS	11181040	2002-03-05	16	A						
USGS	11181040	2002-03-06	76	A						
USGS	11181040	2002-03-07	71	A						
USGS	11181040	2002-03-08	23	A						
USGS	11181040	2002-03-09	18	A						
USGS	11181040	2002-03-10	53	A						
USGS	11181040	2002-03-11	21	A						
USGS	11181040	2002-03-12	18	A						
USGS	11181040	2002-03-13	18	A						
USGS	11181040	2002-03-14	17	A						
USGS	11181040	2002-03-15	16	A						
USGS	11181040	2002-03-16	15	A						
